"id","primary_key","created_date","created_time","valid_upto","exception_id","Severity","department","isactive","logic"
"571","565","2024-08-24 11:23:34","17:54:37.517889","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"572","566","2024-08-24 11:23:34","17:54:37.517889","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"573","567","2024-08-24 11:23:34","17:54:37.517889","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"574","568","2024-08-24 11:23:34","17:54:37.518890","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"575","569","2024-08-24 11:23:34","17:54:37.518890","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"576","570","2024-08-24 11:23:34","17:54:37.518890","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"577","571","2024-08-24 11:23:34","17:54:37.519889","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"578","572","2024-08-24 11:23:34","17:54:37.519889","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"579","573","2024-08-24 11:23:34","17:54:37.520889","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"580","574","2024-08-24 11:23:34","17:54:37.521891","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"581","575","2024-08-24 11:23:34","17:54:37.521891","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"582","576","2024-08-24 11:23:34","17:54:37.522892","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"583","577","2024-08-24 11:23:34","17:54:37.523887","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"584","578","2024-08-24 11:23:34","17:54:37.523887","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"585","579","2024-08-24 11:23:34","17:54:37.524891","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"586","580","2024-08-24 11:23:34","17:54:37.524891","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"587","581","2024-08-24 11:23:34","17:54:37.525889","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"588","582","2024-08-24 11:23:34","17:54:37.525889","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"589","583","2024-08-24 11:23:34","17:54:37.526889","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"590","584","2024-08-24 11:23:34","17:54:37.527110","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"591","585","2024-08-24 11:23:34","17:54:37.527609","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"592","586","2024-08-24 11:23:34","17:54:37.527609","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"593","587","2024-08-24 11:23:34","17:54:37.527609","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"594","588","2024-08-24 11:23:34","17:54:37.528620","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"595","589","2024-08-24 11:23:34","17:54:37.528620","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"596","590","2024-08-24 11:23:34","17:54:37.529620","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"597","591","2024-08-24 11:23:34","17:54:37.529620","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"598","592","2024-08-24 11:23:34","17:54:37.530622","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"599","593","2024-08-24 11:23:34","17:54:37.530622","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"600","594","2024-08-24 11:23:34","17:54:37.530622","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"601","595","2024-08-24 11:23:34","17:54:37.531622","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"602","596","2024-08-24 11:23:34","17:54:37.531622","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"603","597","2024-08-24 11:23:34","17:54:37.531622","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"604","598","2024-08-24 11:23:34","17:54:37.532623","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"605","599","2024-08-24 11:23:34","17:54:37.532623","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"606","600","2024-08-24 11:23:34","17:54:37.532623","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"607","601","2024-08-24 11:23:34","17:54:37.533626","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"608","602","2024-08-24 11:23:34","17:54:37.533626","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"609","603","2024-08-24 11:23:34","17:54:37.533626","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"610","604","2024-08-24 11:23:34","17:54:37.534620","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"611","605","2024-08-24 11:23:34","17:54:37.534620","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"612","606","2024-08-24 11:23:34","17:54:37.535623","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"613","607","2024-08-24 11:23:34","17:54:37.535623","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"614","608","2024-08-24 11:23:34","17:54:37.536625","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"615","609","2024-08-24 11:23:34","17:54:37.536625","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"616","610","2024-08-24 11:23:34","17:54:37.537620","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"617","611","2024-08-24 11:23:34","17:54:37.537620","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"618","612","2024-08-24 11:23:34","17:54:37.538620","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"619","613","2024-08-24 11:23:34","17:54:37.538620","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"620","614","2024-08-24 11:23:34","17:54:37.642697","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"621","615","2024-08-24 11:23:34","17:54:37.643700","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"622","616","2024-08-24 11:23:34","17:54:37.643700","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"623","617","2024-08-24 11:23:34","17:54:37.644697","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"624","618","2024-08-24 11:23:34","17:54:37.644697","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"625","619","2024-08-24 11:23:34","17:54:37.645698","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"626","620","2024-08-24 11:23:34","17:54:37.645698","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"627","621","2024-08-24 11:23:34","17:54:37.646698","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"628","622","2024-08-24 11:23:34","17:54:37.646698","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"629","623","2024-08-24 11:23:34","17:54:37.646698","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"630","624","2024-08-24 11:23:34","17:54:37.647697","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"631","625","2024-08-24 11:23:34","17:54:37.647697","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"632","626","2024-08-24 11:23:34","17:54:37.648698","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"633","627","2024-08-24 11:23:34","17:54:37.648698","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"634","628","2024-08-24 11:23:34","17:54:37.648698","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"635","629","2024-08-24 11:23:34","17:54:37.649697","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"636","630","2024-08-24 11:23:34","17:54:37.649697","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"637","631","2024-08-24 11:23:34","17:54:37.650698","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"638","632","2024-08-24 11:23:34","17:54:37.650698","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"639","633","2024-08-24 11:23:34","17:54:37.651697","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"640","634","2024-08-24 11:23:34","17:54:37.651697","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"641","635","2024-08-24 11:23:34","17:54:37.651697","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"642","636","2024-08-24 11:23:34","17:54:37.652697","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"643","637","2024-08-24 11:23:34","17:54:37.652697","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"644","638","2024-08-24 11:23:34","17:54:37.653697","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"645","639","2024-08-24 11:23:34","17:54:37.653697","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"646","640","2024-08-24 11:23:34","17:54:37.654697","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"647","641","2024-08-24 11:23:34","17:54:37.654697","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"648","642","2024-08-24 11:23:34","17:54:37.654697","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"649","643","2024-08-24 11:23:34","17:54:37.655697","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"650","644","2024-08-24 11:23:34","17:54:37.655697","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"651","645","2024-08-24 11:23:34","17:54:37.656698","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"652","646","2024-08-24 11:23:34","17:54:37.656698","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"653","647","2024-08-24 11:23:34","17:54:37.656698","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"654","648","2024-08-24 11:23:34","17:54:37.657697","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"655","649","2024-08-24 11:23:34","17:54:37.657697","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"656","650","2024-08-24 11:23:34","17:54:37.658699","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"657","651","2024-08-24 11:23:34","17:54:37.658699","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"658","652","2024-08-24 11:23:34","17:54:37.659698","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"659","653","2024-08-24 11:23:34","17:54:37.659698","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"660","654","2024-08-24 11:23:34","17:54:37.659698","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"661","655","2024-08-24 11:23:34","17:54:37.660698","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"662","656","2024-08-24 11:23:34","17:54:37.660698","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"663","657","2024-08-24 11:23:34","17:54:37.661698","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"664","658","2024-08-24 11:23:34","17:54:37.661698","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"665","659","2024-08-24 11:23:34","17:54:37.662697","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
